03 13 14 47,LMP,Okay. Back to work.
03 13 14 48,CMP,Okay. Stand by 1.
03 13 24 45,CDR,Okay. We want to get into 40 for a couple minutes before we have LOS [comma]  so they can take a look at it.
03 13 25 04,CMP,It might be for the P52 [comma]  too. See [comma]  if we didn?t have a roll [comma]  I don't know whether it would be a ... or not. Shouldn?t he.... Well [comma]  I won't try to figure that out.
03 13 25 19,CDR,I don't think the roll off ... called 40.
03 13 25 25,CMP,Yes. Okay. I need - ... I hook every time that come - -
03 13 25 31,,Still maneuvering. What?
03 13 25 32,CMP,I was just saying [comma]  I hook every time I come out of there. I can get my sextant out here.
03 13 25 37,CDR,Still maneuvering here.
03 13 25 38,CMP,Yes. Getting farily close.
03 13 26 00,LMP,How far are we away from that attitude?
03 13 26 03,CMP,Well [comma]  we're about on in roll [comma]  and pitch [comma]  we've got - oh [comma]  a couple of degrees to go.
03 13 26 09,LMP,Is that all?
03 13 26 10,CMP,Yes. We don't have but a few more degrees.
03 13 26 12,LMP,All right.
03 13 26 26,LMP,Houston [comma]  14. I have you on the high gain.
03 13 26 30,CC,
03 13 26 34,LMP,Roger. Have you on the high gain [comma]  locked up.
03 13 26 38,CMP,Okay. It says a 58.
03 13 45 31,SC,.. . again.
03 13 45 34,LMP,Okay. Looks like we're there.
03 13 45 38,SC,Looks like ...
03 13 45 41,LMP,Yes.
03 13 45 51,CMP,Okay.
03 13 45 53,LMP,Okay. We've lost them altogether. Okay [comma]  there they go.
03 13 45 57,CDR,What are we looking for today?
03 13 46 00,CMP,Looking for number 12.
03 13 46 02,CDR,Rigel. Okay. What have we got.
03 13 46 10,CMP,Okay. You want a plus 288.30.
03 13 46 15,CDR,Okay.
03 13 46 16,CMP,Okay. You want a plus 27.100.
03 13 46 21,CDR,288.30 [comma]  27.100.... star.
03 13 47 18,LMP,Okay [comma]  Houston. There you are. Go ahead.
03 13 47 28,LMP,Okay.
03 13 47 34,CMP,Okay [comma]  when you say hack it [comma]  I'll freeze them.
03 13 47 40,CDR,HACK it.
03 13 47 43,CMP,Okay. 27.8 by 27.1; it passes.
03 13 47 51,CDR,Okay.
03 13 48 01,LMP,Okay. Your being in pad burn attitude for the -is causing the comm problem. I?m sure it is. It?s barely hanging on to enough signal strength to talk
03 13 48 32,CDR,Well [comma]  I still can't make that look like Rigel. There's a lot of light out there.
03 13 48 43,CMP,I saw Orion awhile ago [comma]  but - -
03 13 48 45,CDR,Yes [comma]  but so did I - but it sure doesn't look like it now.
03 13 48 48,CMP,Yes [comma]  when I was looking for Procyon.
03 13 48 51,CDR,Oh [comma]  all the light's coming from earthshine [comma]  I guess
03 13 48 55,CMP,Yes. But that's when - See [comma]  I had the 60-degree roll in; so the optics were pointed - tetter spot.
03 13 49 06,CDR,
03 13 49 12,LMP,Okay [comma]  LOS.
03 13 50 41,CDR,Sure is strange that we can he able to see the rest of the constellations.
03 13 50 51,CDR,Okay. Optics [comma]  ZERO.
03 13 51 09,CDR,Not enough light out there [comma]  I guess. Okeydckey.
03 13 51 52,SC,...
03 13 51 54,LMP,I can't see anything but stars.
03 13 51 56,CDR,What?
03 13 51 57,LMP,I can't see anything but stars [comma]  and we're no longer in earthshine anyhow.
03 13 52 06,CMP,... I don't know if you want it up there or not.
03 13 52 08,CDR,No [comma]  we're all through with it ...
03 13 52 11,CMP,Okay. We're in P40 [comma]  and let's check NOUN 40.
03 13 52 27,CMP,Okay.
03 13 52 28,CDR,It's plus 42 coming down on 18.
03 13 52 30,CMP,And you agree to 206.4 as the total DELTA-V?
03 13 52 39,CDR,Yes.
03 13 53 07,CMP,
03 13 53 08,CDR,Probably came from the LM. A let of those little babies floating around; we brought them back [comma]  and they probably just floated out of our pockets.
03 13 53 22,CMP,I'll put it over here [comma]  but it will probably float out of there [comma]  too.
03 13 53 53,CDR,Have you hooked the ... on?
03 13 53 54,LMP,20.8.
03 13 53 57,CDR,20.8.
03 13 53 59,CMP,Okay [comma]  what's your confidence on getting a hack on exact burn time now that you have looked at three of them [comma]  Ed?
03 13 54 07,LMP,It's within 2/10ths. .
03 13 54 12,CDR,Okay [comma]  great. Are you going to count down to zero ... 20.8? You have to shut it down on zero.
03 13 54 24,CMP,We're going to wait until he calls zero [comma]  and then move the switches.
03 13 54 29,CDR,Okay.
03 13 54 33,CMP,I'11 not try to have them off at the time he says zero.
03 13 54 37,CDR,All right.
03 13 54 39,LMP,If you do that [comma]  the G&N and I are together [comma]  it will beat you - if it's -
03 13 54 44,CMP,Sure. One ... - -
03 13 54 45,LMP,If it's 2/lOths over [comma]  you'll have them off. Let's - let's say [comma]  3/10ths on my time; you'll have them off within 3/10ths and we - we won't overburn more than 3/lOths.
03 13 55 01,CMP,What's our ullage on this one?
03 13 55 03,CDR,Four jets - -
03 13 55 04,LMP,Four Jets; 14 seconds.
03 13 55 07,CMP,Hey [comma]  how's our reading - four - four jets; 14 seconds.
03 13 55 16,CDR,How's our reading on what?
03 13 55 17,CMP,The fuel and oxidizer. What are they?
03 13 55 21,LMP,Right together; 34.9 [comma]  35-1; decreased by about 40 pound - 30 - 40 pound.
03 13 55 31,CDR,Let me just jot that down - 34.9 [comma]  oxidizer.
03 13 55 37,LMP,35.1 [comma]  fuel.
03 13 55 50,CDR,Okay. Did you get all your circuit breakers?
03 13 56 00,CMP,I have done it.... again.
03 13 56 01,CDR,You're in - you're in RATE COMMAND. We've got B/D roll and you?ve got B/D roll.
03 13 56 35,CDR,Okay. ATTITUDE DEAD BAND [comma]  MIN; RATE [comma]  LOW.
03 13 56 39,CMP,MIN; LOW.
03 13 56 40,CDR,TRANS CONTROL POWER [comma]  on.
03 13 56 41,CMP,It's on.
03 13 56 42,CDR,SCS TVC [comma]  two [comma]  RATE COMMAND.
03 13 56 46,CMP,Yes [comma]  they're RATE COMMAND.
03 13 56 48,CDR,Okay. DELTA-V  [comma]  LM/CSM.
03 13 56 51,CMP,LM/CSM.
03 13 56 52,CDR,TVC GIMBAL DRIVE [comma]  PITCH and YAW [comma]  AUTO.
03 13 56 55,CMP,They're AUTO.
03 13 56 56,CDR,Okay. You're ready to - 4 minutes. You clear at Lo seconds.
03 13 58 26,CDR,You got an AOS time with your Do you have that?
03 13 58 32,LMP,No.
03 13 58 34,CDR,Okay. Let me give that to you.
03 13 58 35,LMP,Okay.
03 13 58 40,CDR,87:15:06.
03 13 58 54,CDR,If you don't have any voice at AOS [comma]  wait 30 seconds [comma]  check the high gain antenna [comma]  watch OMNI B [comma]  watch secondary transponder; after 3 mins [comma]  go to loss-of-comm cue card.
03 13 59 09,CMP,Why don't you write that AOS time right there?
03 13 59 14,CDR/LMP,... right where?
03 13 59 15,CMP,Right there. See [comma]  that's the things you'll have out.
03 13 59 21,CDR,Okay. You wrote it down [comma]  didn't you?
03 13 59 24,LMP,Yes. That's 87:15:06.
03 13 59 57,CDR,What are you doing down there?
03 13 59 59,CMP,Resting. This is really a comfortable position [comma]  mates. Pull on my legs like this. Really helps your back. Doubled up.
03 14 00 15,LMP,Man [comma]  I think we're going to sleep tonight.
03 14 00 19,CMP,We're still two REVs from the sleep period [comma]  aren't we?
03 14 00 21,LMP,Yes.
03 14 00 22,CMP,- - or a REV and a half.
03 14 00 23,LMP,About that. Going to clean up [comma]  I think [comma]  after DOI [comma]  and we can start getting ready.
03 14 00 30,CMP,No. I think we've got two REVs. We got - because of that bailout bum and stuff [comma]  we didn't get a chance to get Descartes [comma]  so - -
03 14 00 37,CDR,- - get the LTC on Descartes.
03 14 00 39,CMP,Yes [comma]  ...- I take a look at this landmark on this one [comma]  just for OJT [comma]  because there was nothing else we could do; and we've got to bring out the Hycon-on the next pass around - -
03 14 00 50,LMP,Get Descartes.
03 14 00 51,CMP,Get Descartes. I'm kind of amazed at the detail you can see - -
03 14 00 54,LMP,Boy; me [comma]  too.
03 14 00 55,CMP,I was looking at all those pictures - -
03 14 00 57,LMP,Man [comma]  it's going to be fun on this one. Whco - It's going to be fun on this low pass.
03 14 01 04,CMP,Y es. Wow -
03 14 01 07,LMP,Hey [comma]  let's get out - let's grab our LM landmark chart for this low pass.
03 14 01 16,CMP,Okay. We got plenty of time - after the burn?
03 14 01 23,CDR,Yes.
03 14 01 24,LMP,Yes [comma]  that's right. We've got plenty of time after the hurn. No rush.
03 14 01 27,CMP,I don't think you'll be in a good attitude to see it on this one - ...
03 14 01 31,cm,Must be so - I've been tracking it and it's pretty well angled [comma]  as I recall.
03 14 01 37,CMP,But after the - on the Hycon pass [comma]  the hatch should be toward Descartes [comma]  so we should be able to see something out of these other windows.
03 14 01 52,LMP,Well [comma]  when you were - tracking with a 16-millimeter [comma]  I had a beautiful view out here. Course you - were you rolled?
03 14 02 03,CLP,No.
03 14 02 04,LMP,You were - -
03 14 02 05,CMP,Well [comma]  we're going to be just about the same attitude. Let me see - this is 292. We're about 8 minutes to the burn - something like that [comma]  ... You want to do ...
03 14 02 36,CDR,Okay. You going to start on bank A [comma]  and you're going DIRECT THRUST [comma]  ON [comma]  if you have to.
03 14 02 40,CMP,No.
03 14 02 42,CDR,You're not going to on this one?
03 14 02 44,CMP,it c [comma] 
03 14 02 45,CDR,Okay.
03 14 02 46,CMP,I'm not going to start for nothing....
03 14 02 48,CDR,Okay.
03 14 02 49,CMP,Are you trying to quiz me [comma]  or are you - -
03 14 02 54,CDR,(Laughter) Yes.
03 14 02 55,CMP,Well [comma]  that's good. Let's make sure we all know what we - -
03 14 02 57,CDR,Be sure you know what you?re going to do.
03 14 02 59,CMP,Yes. I will bring on bank B [comma]  as soon as I can.
03 14 03 06,CDR,Okay.
03 14 03 09,CMP,Let me try that [comma]  Edgar. Edgar Allan Poe. Man [comma]  I used to love to read his short stories. He can -he can write about a person being dead better than anybody I've ever seen.
03 14 03 31,CDR,Yes. I guess he was a real - he lead kind of a tough life [comma]  didn't he?
03 14 03 41,CMP,Yes. Yes [comma]  he - He got a lot cf his inspiration coming in and out of the DTs [comma]  I understand. How did you have it? Did you have it hooked like that?
03 14 03 53,CDR,No [comma]  I had a strap on it before.
03 14 03 56,CMP,Oh.
03 14 04 33,CDR,Okay [comma]  Ed. Bring on the MAIN BUS TIEs.
03 14 04 41,LMP,Okay. There's A - -
03 14 04 42,CMP,- - only one-half - -
03 14 04 45,LMP,There's B.
03 14 04 48,CDR,Okay. Good. TVC SERVO POWER [comma]  number 1 [comma]  AC 1/ MAIN A.
03 14 04 55,LMP,Hey [comma]  Stu [comma]  when you click these things off [comma]  give me time to switch to the other - -
03 14 05 00,CMP,I will. I'll do that.
03 14 05 01,LMP,- - other ...
03 14 05 02,CMP,Okay. TVC SERVO POWER [comma]  1 [comma]  AC 1/MAIN A [comma]  verified.
03 14 05 07,CDR,2 [comma]  AC 2/MAIN B.
03 14 05 08,CMP,That's verified.
03 14 05 09,CDR,RHC POWER [comma]  NORMAL [comma]  two [comma]  AC.
03 14 05 12,CMP,Okay.
03 14 05 13,CDR,DIRECT [comma]  two [comma]  OFF.
03 14 05 14,CMP,OFF.
03 14 05 15,CDR,BMAGs [comma]  one-half.
03 14 05 21,CMP,Okay. One-half.
03 14 05 21,CDR,SPACECRAFT CONTROL [comma]  SCS [comma]  and hand controller [comma]  armed.
03 14 05 25,CMP,SCS; hand controller's armed.
03 14 05 28,CDR,Okay.
03 14 05 34,CMP,Anything that's looking not right on this one is a shutdown - we're not going to freak around.
03 14 05 55,CMP,Okay. You ready for GIMBAL MOTOR?
03 14 05 56,CDR,Okay. Bringing on number 1.
03 14 05 57,LMP,Any time.
03 14 05 58,CMP,PITCH 1.
03 14 05 59,LMP,You've got it.
03 14 06 00,CMP,YAW 1.
03 14 06 01,LMP,You have it.
03 14 06 02,CMP,Okay. We want a plus-Y trim - -
03 14 06 04,CDR,?lus-Y trim and set plus 145.
03 14 06 05,CMP,There's 1 - 45.
03 14 06 09,CDR,And minus O.J.
03 14 06 13,CMP,Minus 0.7.
03 14 06 15,CDR,Okay. MTVC.
03 14 06 17,CMP,Okay. I have it.
03 14 06 19,CDR,Okay. Tick it off.... the handle. Ready for number 2?
03 14 06 21,CMP,Okay. No MTVC. You ready for number 2?
03 14 06 25,LMP,Bring them on.
03 14 06 26,CLP,PITCH 2.
03 14 06 27,LMP,You have it.
03 14 06 28,CLP,Got it. YAW 2.
03 14 06 30,LMP,You have that one.
03 14 06 31,CDR,Okay. Verify - -
03 14 06 32,CMP,... set.
03 14 06 33,CDR,-- MTVC.
03 14 06 34,CMP,Okay.
03 14 06 35,CDR,Set trim.
03 14 06 36,CMP,Okay. The trim is set.
03 14 06 37,CDR,Okay. Back to neutral.
03 14 06 39,CLP,Back to neutral.
03 14 06 40,CDR,No MTVC; GPI [comma]  zero.
03 14 06 41,CMP,Zero; no MTVC.
03 14 06 43,CDR,Okay. RHC POWER [comma]  NORMAL [comma]  two [comma]  AC/DC.
03 14 06 47,CMP,Okay.
03 14 06 48,CDR,DIRECT [comma]  two [comma]  MAIN A/MAIN B.
03 14 06 49,CMP,MAIN A/MAIN B.
03 14 06 51,CDR,And you're ready for your final trim.
03 14 06 53,CMP,BMAGs [comma]  RATE 2.
03 14 06 54,CDR,RATE 2.
03 14 06 55,CMP,Got that one.
03 14 06 56,CDR,Here we go. Okay. Look happy.
03 14 07 06,CMP,... stop from shaking. Okay.
03 14 07 12,CDR,Okay. ATT 1/RATE 2.
03 14 07 14,CMP,ATT 1/RATE 2.
03 14 07 16,CDR,Ready for the gimbal test option.
03 14 07 18,CMP,I'm ready. Up 2. Down 2.
03 14 07 23,CDR,0.1.
03 14 07 24,CMP,Zeros. Up 2. Down 2 [comma]  Zero.
03 14 07 32,CDR,Plus 1.45; minus 0.71.
03 14 07 36,CMP,Ckay. 1.45; minus O.'J.
03 14 07 40,CDR,Okay. Set the FDAI SCALE 5/5.
03 14 07 45,CMP,5/5.
03 14 07 48,CDR,Okay [comma]  RATE [comma]  HIGH?
03 14 07 49,CMP,RATE is HIGH.
03 14 07 51,CDR,Check the DET at 67. 3 [comma]  2 [comma]  1 -
03 14 07 54,CDR,MARK. Okay. Verify two SPS HELIUM VALVES In AUTO. Barber pole.
03 14 08 01,LMP,Verify.
03 14 08 03,CDR,Check K A and B.
03 14 08 06,LMP,You've got that.
03 14 08 08,CDR,Okay.
03 14 08 09,LMP,Helium pressure is a little lower than I expected to see it at this point. Let's say that's 1500 pounds.
03 14 08 15,LMP,That's - that's about right. It's about 1000 during rendezvous [comma]  looking at the PDI.
03 14 08 22,CDR,I guess we'il bring on the tape recorder soon as we have the burn [comma]  huh?
03 14 08 27,LMP,Yes [comma]  I'll get it on. They'll want it on late; I'll get it on late.
03 14 08 30,CDR,Okay.
03 14 08 31,CMP,Actually [comma]  I suspect we're probably ir. a blowdown mode on that helium right now.
03 14 08 47,LMP,No [comma]  shouldn't be [comma]  not 1500 pounds.
03 14 08 50,CRT,Yes [comma]  but I mean if we'd lost it all - -
03 14 08 52,LMP,Oh [comma]  we could probably - yes [comma]  probably - -
03 14 08 54,CMP,
03 14 08 55,CDR,Okay. Bring her on bank A.
03 14 08 58,CMP,That son of a bitch is a second off [comma]  but I'm not using this time. Okay. Band A is off. Let's sweep the cockpit. We missed that. ATT i/RATE COMMAND - -
03 14 09 09,CDR,Go to HIGH BIT RATE and RECORD; FORWARD; COMMAND RESET.
03 14 09 13,LMP,Okay.
03 14 09 14,CMP,- - CMC [comma]  AUTO; ATT 1/RATE 2; DELTA-V THRUST.
03 14 09 17,LMP,RECCRD; FORWARD.
03 14 09 20,CDR,Okay [comma]  good.
03 14 09 21,CMP,You've got HIGH BIT RATE.
03 14 09 23,LMP,You'll have HIGH BIT RATE in just a minute. I think those bastards told me not to turn it on early.
03 14 09 32,CMP,We want them to get it [comma]  Edgar.
03 14 09 36,LKP,Well [comma]  they're going to get it.
03 14 09 44,CDR,Okay [comma]  fcur jets at 14 seconds.
03 14 09 47,CMP,I'll hit her 14 seconds of ullage. On what - -
03 14 10 14,LMP,... is good.
03 14 10 16,CMP,Okay [comma]  THC is armed.
03 14 10 18,CDR,Okay [comma]  we're looking pretty normal at 30.
03 14 10 20,CMP,Okay [comma]  we're setting up trim. We're setting at attitude.
03 14 10 23,CDR,DSKY's on time. Okay [comma]  EMS [comma]  NORMAL.
03 14 10 27,CMP,EM3 MODE is NORMAL.
03 14 10 29,CDR,Ck ay [comma]  looking go od.
03 14 10 31,LMP,live me plenty of lights over there. I don't want to miss it.
03 14 10 36,CMP,All righty.
03 14 10 37,CDR,Okay [comma]  looks good. 18 [comma]  17 [comma]  16 [comma]  15 [comma]  ullage [comma]  13 [comma]  12 [comma]  11 - we are counting - 10 [comma]  9 - -
03 14 10 47,CMP,Steady as a rock.
03 14 10 48,CDR,- - 8 [comma]  7 [comma]  6 [comma]  5 [comma]  PRO [comma]  3 [comma]  2 [comma]  1 [comma]  0.
03 14 10 56,CMP,Bank. A.
03 14 10 57,LMP,Take out A and B.
03 14 10 58,CMP,Bank 3.
03 14 11 10,CDR,5 [comma]  4 [comma]  3 [comma]  2 [comma]  1 - -
03 14 11 15,CDR,SHUTDOWN. Okay.
03 14 11 17,CMP,G&N shutdown. - -
03 14 11 18,CDR,... shutdown. DELTA-V THRUST [comma]  two [comma]  OFF. Bring off the GIMBALS MOTORS.
03 14 11 23,CMP,Okay. You ready for number 2.
03 14 11 24,LMP,2's coming OFF.
03 14 11 25,CMP,That's minus 6.2 before we pick up with the count. Okay [comma]  YAW 2 is OFF.
03 14 11 30,LMP,Got it.
03 14 11 31,CMP,PITCH 2 is OFF.
03 14 11 32,LMP,You've got it.
03 14 11 33,CMP,YAW - YAW 1 - ready?
03 14 11 34,LIP,Yes.
03 14 11 35,CMP,YAW 1 [comma]  OFF.
03 14 11 36,LMP,Got it.
03 14 11 37,CLP,PITCH 1 [comma]  OFF.
03 14 11 38,LMP,You got it.
03 14 11 39,CMP,TVC SERVO POWER.
03 14 11 40,LMP,Okay.
03 14 11 41,CMP,Okay.
03 14 11 42,LMP,Let?s go to LOW BIT PATE.
03 14 11 56,CMP,What's our rule? It's less than 1 [comma]  I believe.
03 14 12 03,CDR,That's right.... huh?
03 14 12 05,CMP,Yes. This is a ... burn [comma]  anyway.... your normal burn ... This is a ... burn.
03 14 12 12,LMP,Okay. Moving 1 foot per second.
03 14 12 14,CDR,We're a.11 right.
03 14 12 15,CMP,Okay. That's PRO and a VERB 8:2.
03 14 12 16,CDR,Okay.
03 14 12 17,CMP,Put a VERB 82 in there [comma]  and won't have to go through the time line.
03 14 12 19,CDR,Okay. Okay. Did you finish up on this? TVC SERVO POWER [comma]  1 and 2 [comma]  OFF; BUS TIES [comma]  OFF?
03 14 12 27,LMP,BUS TIES are OFF.
03 14 12 29,CDR,Okay.
03 14 12 30,CMP,Residuals.
03 14 12 31,CDR,And [comma]  okay.
03 14 12 32,CMP,Okay [comma]  We're looking for what?
03 14 12 34,LMP,You're locking for -
03 14 12 38,CMP,9.1 [comma]  aren't we?
03 14 12 39,LMP,9.1; 58.8.
03 14 12 43,CMP,Okay. Record DELTA-V counter and residuals; EMS FLUCTION [comma]  OFF; and STANDBY.
03 14 12 48,CDR,
03 14 12 52,LMP,I hacked your burn time as 20.6.
03 14 12 59,CDR,ic.4 ...
03 14 13 00,CMP,TEC POWER is OFF; RHC POWER [comma]  DIRECT [comma]  two [comma]  OFF.
03 14 13 11,CDR,Olay.
03 14 13 12,CMP,Circuit breaker DIRECT ULLAGE are open. We have FITCH 1 and YAW 1.
03 14 13 19,LMP,What was DELTA-V  [comma]  by the way? Do you know?
03 14 13 22,CDR,Minus 6.2.
03 14 13 23,CMP,What did they say we should have? Minus - -
03 14 13 26,LMP,6.7.
03 14 13 28,CMP,Okay. I guess you shut down a little early.
03 14 13 31,CDR,We shut down early.
03 14 13 32,LMP,Did it beat you to it?
03 14 13 33,CLP,Oh [comma]  yes.
03 14 13 36,CER,Oh [comma]  yes. Yes. Okay. VERB 66 ENTER. Okay. You down there?
03 14 13 43,CMP,Yes. BMAG MODE [comma]  three [comma]  RATE 2. Are you PCM BIT RATE [comma]  TOW?
03 14 13 48,LMP,I'm PCM BIT RATE [comma]  LOW.
03 14 13 49,CMP,Okay.
03 14 13 51,CDR,Okay. We did not have an update on bailout burr [comma]  attitude. Is that right?
03 14 13 55,LMP,That's right.
03 14 13 56,CDR,Okay. We're loading: Plus 32300 ENTER [comma]  plus 06300 ENTER [comma]  plus 000325 - 0630 --
03 14 14 15,CMP,Did you ever ENTER - Yes. You ... - -
03 14 14 16,CDR,- - ENTER. That's all. Are you ready tc maneuver?
03 14 14 20,CMP,CMC [comma]  AUTO; RATE 2; and RATE COMMAND. Okay.
03 14 14 24,CDR,Here we go. VERB 66 is in. That's in.... turn time...?
03 14 14 31,CMP,Did you - you did do a VERB 66 [comma]  Al? Okay.
03 14 14 34,LMP,I hold the burn time at 20.6.
03 14 14 37,CDR,20.6 [comma]  huh?
03 14 14 39,LMP,Yes.
03 14 14 49,CDR,*?
03 14 14 50,LMP,No [comma]  20.8.
03 14 14 52,CDR,Oh [comma]  yes. You just flat shut down a little early.
03 14 15 00,CMP,Yes [comma]  it sure did. Hell [comma]  he did his impulse turn better than that.... seconds.
03 14 15 12,CDR,We'll [comma]  what did you say that was? It was 2/10ths of a mile per foot per second?
03 14 15 20,CMP,About 3/4ths. You mean to drop your perigee?
03 14 15 23,CDR,Yes. Okay [comma]  we're ...
03 14 15 34,CMP,Six-tenths of 75 would be approximately - -
03 14 15 39,LMP,
03 14 15 40,CMP,- - 0.45 [comma]  right at a half a mile.
03 14 15 41,LMP,A half a mile.
03 14 15 45,CDR,What were they .... Stu?
03 14 15 47,CMP,They were looking for - -
03 14 15 48,LMP,10.1.
03 14 15 50,CMP,CMC said it was going to go into a 9-9 [comma]  and it went into a - -
03 14 15 54,LMP,10.1.
03 14 15 55,CMP,10.4 [comma] 
03 14 15 57,LMP,Yes. 10.4.
03 14 16 00,CDR,That's good. You can get down in a hurry.
03 14 16 08,CMP,Can you take it the rest of the way?
03 14 16 09,CDR,Yes.
03 14 16 10,CMP,All right.
03 14 16 16,CDR,You just overturned [comma]  anyway [comma]  by God.
03 14 16 17,LMP,Yes. We sure did.
03 14 16 19,CMP,Now [comma]  you said zero [comma]  and I gave it a 'huh' and started off - -
03 14 16 22,CDR,Yes.
03 14 16 23,CMP,- - on the switches.
03 14 16 24,CI)R,You said ...
03 14 16 25,LMP,... switches. That's what I was watching.
03 14 16 26,CMP,Yes. It was at the end of the checklist.
03 14 16 29,LMP,I thought you got to it - -
03 14 16 30,CRT,No.
03 14 16 31,LMP,- - Stu.
03 14 16 34,CDR,Okay [comma]  give me fuel [comma]  please.
03 14 16 36,LMP,Fuel is 31.7; oxidizer [comma]  31.4; and I'm or. minus one - minus 90 [comma]  decrease. Yes.
03 14 16 53,CMP,Hey [comma]  while - while we got a couple of minutes [comma]  let me go back to that [comma]  if you're through with ... I want to make a note on that LOI burn about cur PUGS operation because she didn't go as advertised at all.
03 14 17 13,LMP,Well [comma]  the PUGS went pretty much as advertised [comma]  except for the crossover [comma]  Stu.
03 14 17 16,CMP,That's what I meant. The PUGS indication z_s what I--
03 14 17 26,LMP,The crossover was just as smooth as glass.
03 14 17 39,LMP,As a matter of fact [comma]  if I - hadn't realized it was tine for crossover [comma]  I'd have still been controlling that thing about a minus 150 at the end of the burn [comma]  because there was no indication of - on the gages at crossover.
03 14 17 56,CDR,You didn't have a high that time [comma]  did you?
03 14 18 03,CM,No [comma]  it - it was about 105- Sounds like to me it was just - maybe just a tad over.
03 14 18 06,CDR,Okay. Everything agreed then. P and burn time and EMS and G&N. L
03 14 18 11,CMP,No. There's a 'no vote' thing in there ...
03 14 18 17,LMP,Right [comma]  no question as far as any of the onboard stuff is concerned. And that's the way it should be. Hey [comma]  look at that.
03 14 18 27,CDR,Ckay.
03 14 18 28,LMP,We're back across the terminator.
03 14 18 30,CMP,we're on our way down [comma]  this time.
03 14 18 32,LMP,Yes.
03 14 18 38,CDR,You want to ...?
03 14 18 40,CMP,Yes  [comma] 
03 14 18 41,CDR,Okay.
03 14 18 50,LMP,.Are we maneuvering? We completed everything?
03 14 18 53,CMP,No [comma]  we haven't half completed. We've got a hell of a long way to go.
03 14 18 58,CDR,... the bailout attitude.
03 14 19 00,LMP,Yes.
03 14 19 10,CDR,We don't have your time. You screwed that up.
03 14 19 13,LMP,Pardon? Oh [comma]  that's all right. I'm - I'm - Man [comma]  we are noticeably moving across the landscape [comma]  now
03 14 19 34,CDR,Oil [comma]  ye s. N ow we ...
03 14 19 39,LMP,Hey [comma]  Al; grab our damned IM cards [comma]  will you?
03 14 19 44,CDR,I don't think you're going to be able to see the landing site. You'll be able to see stuff around it.
03 14 19 48,LMP,Well [comma]  I'd like to look at it [comma]  anyway.
03 14 19 50,CMP,Terminator's not - -
03 14 19 52,LMP,It's not quite there yet [comma]  1 know [comma]  but I car. see the approach.
03 14 20 01,CDR,Which one do you want [comma]  Ed?
03 14 20 03,LMP,Well [comma]  we only have one. That's in the LM bag [comma]  Al. What was that 180-degree time?
03 14 20 16,CDR,We lost it.
03 14 20 18,CMP,86:53:05.
03 14 20 25,LMP,86:53:05 [comma]  Here we go.
03 14 20 36,CMP,Hey [comma]  Al [comma]  when you're - there - there's a book in there [comma]  my CSM Landmark Book; I put it in there for the burn [comma]  because I think you - I think it's over toward the right [comma]  maybe toward the back. Way back in there; it'll be about an inch and a half thick.... There we go.
03 14 21 01,LMP,Put that in there.
03 14 21 04,CMP,Thank you.
03 14 21 29,CMP,Chaplygin [comma]  it's a bright crater.
03 14 21 40,CDR,That's a wild view out there [comma]  babe.
03 14 21 43,CMP,See that bright crater right on the edge cf Chaplygin there [comma]  too? Through my window maybe. See it coming right there? That thing really shovs up. See that little bitty mother? It is really a - it is really a bright thing - ir. the -in the photo. This is a 2000 - this is really a 2001 epic - it's unreal.
03 14 22 07,CDR,It's a hell of a view. It's coming zipping around [comma]  you knew how you do - just like ...
03 14 22 20,LMP,Okay [comma]  Stu [comma]  ny chart starts with La Percuse -La Perouse clusters.
03 14 22 38,LMP,Should be 21 minutes after - 20 sec - 20 minutes.
03 14 23 02,SC,
03 14 23 39,LMP,We should - in a few more minutes.
03 14 24 05,CMP,Man ! What a vi ew.
03 14 24 07,CDR,What ?
03 14 24 08,LMP,We?re losing our view. We should be coming up on the Crater Mendeleev.
03 14 24 14,CDR,
03 14 24 16,LMP,Pardon? Do you have Mendeleev out your side [comma]  Stu?
03 14 24 22,CMP,Nc [comma]  it's off to your - to your right.
03 14 24 24,LMP,That's right [comma]  you couldn't - We're too low for you to be able to see across. You have - you should he about over Chaplygin.
03 14 24 30,CMP,We're past Chaplygin - we're going right over the Lovelett.
03 14 24 33,LMP,Are you?
03 14 24 38,CDR',Look at that.
03 14 24 39,LMP,Yes. Yes.
03 14 24 42,CDR,Isn?t that wild?
03 14 24 44,LMP,Dellinger and Pannekoek.
03 14 24 55,CDR,Great Caesar's ghost!
03 14 25 06,LMP,Eov come we're rolled so far left ... now? ... antenna?
03 14 25 09,CDR,Yes.
03 14 25 21,CDR,You get more of a feeling of the elevation from the ... here.
03 14 25 24,LMP,Yes. Could I crowd you over just a hair [comma]  so I can look out your window?
03 14 25 28,CDR,
03 14 25 29,LMP,Oh. Yes. We're losing all of' it now [comma]  aren?t we?
03 14 25 56,CMP,You know [comma]  that - that sharp crater back at Chaplygin was rather phenomenal. Next time we come across there [comma]  if you get a chance to see it -it looks like it's been draped around the rim.
03 14 26 06,CDR,Draped?
03 14 26 07,CMP,With a - with a darker material. Kind of - It's real fascinating.
03 14 26 22,LMP,Well [comma]  it is pitch black out this window. U can see stars out this window.
03 14 26 29,CDR,That?s good.
03 14 26 30,LMP,I'll be damned.
03 14 26 42,LMP,I can see your jets firing [comma]  too.
